Target,Text
8,"Not a massive fan of motor racing or motor racing movies but i did enjoy this.
The major asset for the film is the cast, Matt Damon is very good but the real star of this is the fantastic Christian Bale, a superb performance from a great actor.
The story of an unsung British hero, a very modest and a very real hero, he did really drive a tank in WW2, is a tale very much worth telling.
It is long bit flies by - go see."
8,"It 's not a god, but it 's a movie I love so much emotionally. The Ken Miles shaped by Bell is such a perfect character, is a master of thoughts, and the loss of the world will not pollute him. He doesn't need to prove anything to anyone."
8,"You don't have to be a race car enthusiast to enjoy this film. I'm certainly not, having neither the desire or the patience to watch daring motor cars race around a track at mind boggling speeds. Though you do have to credit the drivers who enjoy the profession; it takes a certain amount of bravura and stamina to withstand the pace and stress forces that go with the territory. Without knowing the story in advance, I thought it was going to pit Matt Damon against Christian Bale as opposing drivers, but that idea was quickly put to rest. The legendary Carroll Shelby (Damon) is in the spotlight here as the former racer and design engineer recruited by the Ford Motor Company to build a championship vehicle. In no small measure was it Ford's response to a snub by Italian car maker, Enzo Ferrari, who turned down a merger with the American company in a fit of pique. Had he gone along, the end result in the picture may never have occurred.The movie will call to mind the Steve McQueen race car epic ""Le Mans"" from 1971. With a half century separating the two films, both reliably capture the spirit and flavor of the world's longest endurance test. ""Le Mans"" has more of a documentary type feel than the movie under consideration here, with less of a plot and straightforward story line. Building up to the seminal race in 1966 featured in this film, the story takes an introspective look at the machinations of the Ford Motor Company to control all aspects of engineering a vehicle they hope to defeat the Italians with. Not to mention the politics and marketing aspect of selecting a driver who wouldn't embarrass the company by going public with any developmental problems along the way.For fans and non-fans alike, the racing scenes are thrilling and adrenaline inducing. As driver Ken Mills, Christian Bale exudes nerves of steel and a soaring passion to be the best driver out there, achieving mind boggling speeds that would otherwise strike fear in the hearts of most mortal men. That was comically illustrated in the one scene in which Shelby himself took Henry Ford II (Tracy Letts) for a 'spin' in a car under development. If there's any sense of a let down with the picture, it would have to be the screw job Mills suffered when he agreed to bring in all three of Ford's race cars to the finish line together at Le Mans. Realizing it, Mills bore the slight with dignity, knowing in his heart that he was the best driver out there that day, and nothing could take that away from him."
8,"The first act is like a rushed, convoluted mess; the rest of the film is almost Rush-like!Side-note : Christian Bale definitely deserved to be nominated for best leading role just like De Niro.(8/10)"
8,"Both Bale and Damon are getting old..so am I.
A story I didn't know, told from the perspective of the loser.
David against Goliah, where David are both Ferrari, Miles and Shelby, facing in different ways the Ford ""enemy"".
Miles can't quit his passions and fulfills his faith, a star that after fighting his demons and winning finds his peace no matter he has been mocked and used.
He shines in the end before crashing hard."
8,"The story of Carroll Shelby and Ken Miles gets the Hollywood treatment in this nostalgic look at the motor racing scene of the 60's. It also succeeds in harking back to the kind of films Hollywood doesn't make any more.Although this is in many ways a standard three act rise, fall and rise again narrative it's elevated by the excellent central and supporting performances. Damon is on top form as the bullish and ambitious good ol' boy Shelby. Compensating for his own enforced retirement as a driver by building up a successful race car construction company.Bale, as ever, gives a memorable portrayal as the flawed genius Ken Miles. Quick tempered but never nasty, a loveable rogue and family man whose own driving career could clearly have been one of true greatness if not for his inability to compromise or bite his tongue.The two leads rock and roll throughout proceedings, quick to clash but quick to make up again and once on board with the Ford motor company (who are desperate to end Ferrari's dominance of the Le Mans) the film really cooks.The Ford suits are played fairly stereotypically but Josh Lucas is the film's real hissable villain. Playing the smarmy exec role to perfection.Events play out much as you would expect but no less entertaining for it. Even the somewhat cliched speeches and corny English asides (all English people love cups of tea and say Cor Blimey!) Don't detract from the thrills.The racing scenes are noisy and muscular, visceral in the same way as Ron Howard's Rush and put you right in the driving seat. And the final race is the highlight. Here the story even manages a slight twist I didn't see coming and stops the film veering into well worn ground.Top notch stuff, well worth watching."
8,"As a Ferrari fan I was pleasantly on the side of a Ford driver, all because of the soul Christian Bale was able to portrayed as Ken Miles, a sports car racing engineer who's hart was beaten in unison with an engine of a race car. Aside of the fact that he lose several kg for the role, but being a method actor it cling a viewer to the screen. Excitement and rage can be feel in every scene. The passion take us to the circuit and made us push the accelerator. What I miss is the surprise of the plot since I knew the story. The cast is brilliant, and finally in one Americans movie I have the pleasure to see casted Italians brilliants actor for the roles of the Ferrari Team, speaking perfect Italian, as oppose as being disappointed when they cannot.
This year oscar is going to be a difficult choice."
8,"Very good, and the photography from the racing scenes is amazing....but be prepared, probably 5% - 7% of screen time is focused on the footwork of shifting gears, braking or accelerating!"
8,"One of the better movies I have watched out of the last 15hours of recent films I've endured through.
Great acting, natural dialogue that's super relatable.... all up an entertaining film, with racing scenes that any rev head would appreciate."
8,"Great story of Miles and Shelby. How they build a car worth risking. Nicely done movie . Emotions, power, engines, speed and CARS. Well done"
8,"Beautiful film, kind of same old same old but adds its own depth. The performances of the cast is phenomenal, beautiful chemistry and look the film has. Great for the family. I hope Matt Damon gets nominated for an Oscar for his performance too. Christian Bale got a nom for the golden globes so I'm sure he's getting one too. Script is fine, director did great solid 8"
8,"This has become my favorite car movie as there are no distracting sub-plots about love or whatever.
This is a straight forward car movie based on real events and the 2 and a half hours went by as if the movie was going 7000 RPMAmazing acting throughout8.2"
8,Racing champ Carroll Shelby (Matt Damon) has to retire due to a medical issue. His racing friend Ken Miles (Christian Bale) is seen as difficult and the IRS has confiscated his garage. Ferrari has been at the top of racing in the 24 Hours of Le Mans. The Ford Motor Company finds its sales going stale and Henry Ford II wants a big idea. Marketing VP Lee Iacocca has the idea to enter the race. They first try to buy Ferrari and Enzo Ferrari insults Henry Ford II. Iacocca recruits Shelby to create a racing car and Shelby recruits Miles to be his driver.This is an old fashion rip roaring good times. Damon and Bale are great. All the actors are great whether it's Tracy Letts being told that he's not Henry Ford or the villainy of Josh Lucas. It's a solid sports underdog story. It's fun like Caitriona Balfe driving crazy. The race is thrilling. It is a perfectly made old fashion movie.
8,"It is the early-1960s and Ford Motor Corporation's fortunes are at a low ebb. In order to boost sales, Ford aims to win the Le Mans 24-hour race, a race dominated by Ferrari over the last few years. To head their team they call in Carroll Shelby, who won Le Mans in 1959. He in turn makes Ken Miles his chief test driver. Together they make a formidable team. However, it is not just Ferrari they have to worry about. Office politics and powerplays within Ford are an even greater threat to the success of the project.I did not have high hopes for this movie before watching it. Despite it being nominated for the Best Picture Oscar, it seemed just like a conventional revhead movie. Turns out, it's better than that, far better than that.Director James Mangold crafts a story that is highly engaging and very fast-paced. You wouldn't know the movie is 2 ½ hours long it is so engrossing: the time speeds by. The racing scenes are amazing, capturing the pace, danger and excitement of motor racing. Throw in good performances by Matt Damon and Christian Bale and you have a first-rate movie.Not perfect though. I found the political machinations a bit of a drag and contrived-feeling (even though many of them were true!). While Christian Bale puts in a good performance as Ken Miles, Miles's character is drawn rather stereotypically English, complete with ever-present cups of tea. It seemed a bit trite.Overall: highly entertaining. Don't be put off by the movie's duration: the time whizzes by."
8,"The true story behind the 1966
24 hour Le Mans race serves as a story for the crossing paths between Carol Shelby (Matt Damon) and the eccentric British driver, Ken Miles (Christian Bale) and how they come together to take down Enzo Ferrari and show ford off as a top contender.James Mangold directs the racing sequences to convey not just the frenetic energy, but also to further the character arcs. Besides the two leads, the supporting cast contributes acting was good.
Mollie miles - caitronia balfe
Leo Beebe - Josh Lucas
Peter miles Noah jupe
Phil Remington - ray mckinnon
Charlie agapiou - jack McMullenClimax - You promised me the drive. Not the win.""
Bale is the real focus here and he should be with his amazing believable performance but Damon also does a pretty convincing job as the friend and his knowledge of cars along with Bale's love for them.Now, let's talk about cinematography. The movie gives absolutely stunning experience with it's sound effects and visuals. The movie though was shot under expert guidance, feels more legit.Overall, THIS IS A MUST SEE. HIGHLY RECOMMENDED!"
8,"It's a good film, with good performances from Christan bale and matt damon, Racing scenes are amazingly shot with great sound effects."
9,"A really good movie and not a bad action movie I really like it, the whole gang is here. Fast Five (2011) is still to me the best one and my favorite in the franchise and then it would be Furious 6 than The Fast and the Furious I think this would be my fourth favorite film in the franchise. It is an entertaining fun fast paced action film and that really a good one. But it is not perfect I have issues with the film which I will get to it but first I want to write goods about this film.I can't wait till I watch The Fate of the Furious I am getting on Blu-ray next week so yesterday I re-watch this film and I have enjoy it. Furious 7 is the seventh installment in The Fast and the Furious franchise. The film grossed $397.6 million worldwide during its opening weekend, which is the sixth highest-grossing opening of all time. The film has grossed over $1.5 billion worldwide – more than the franchise's first five installments combined – making it the highest-grossing film of the franchise after just twelve days, the third highest-grossing film of 2015 and the sixth highest-grossing film of all time. A sequel, The Fate of the Furious, was released on April 14, 2017.The film's about Dominic Toretto (Diesel), Brian O'Conner (Walker), and the rest of their team, who have returned to the United States to live normal lives after securing amnesty for their past crimes in Fast & Furious 6 (2013), until Deckard Shaw (Jason Statham), a rogue special forces assassin seeking to avenge his comatose younger brother, puts the team in danger once again. The cast includes: Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez, Tyrese Gibson, Chris ""Ludacris"" Bridges, Jordana Brewster, Djimon Hounsou, Kurt Russell, and Jason Statham. I like this flick they action is crazier than ever, there's some unnecessary camera moves and this one needs an even bigger suspension of disbelief, it barely pauses in between set pieces. Kurt Russell is in this and like I have said in Guardians of the Galaxy Vol. 2 my review I hated his performance in that movie but in here I loved him he was awesome and a really good guy and likable. He has more to do in this film than he did in Guardians of the Galaxy Vol. 2. Vin Diesel as Dominic Toretto is always terrific and a bad-ass I absolutely love him. Jason Statham is a crazy motherf***** in this I have enjoyed him I always wanted Statham as a bad guy. Michelle Rodriguez as Letty Ortiz Dom's girlfriend was hot as always I have simply enjoyed her. The rest of the cast was alright.The issues with the film I have is: Why is shaky cam in the beginning of the fights between Dwayne Johnson and Jason Statham and on the end of the fights between Vin Diesel and Jason Statham that really hurts this film. I got a migraine because of the shaking cam.Dwayne Johnson was only in the beginning of the film and for the rest of the film he was departure he appeared only on the end of the film in the final showdown I only wish he would be more in this film and he would have more to do but I still have enjoyed his performance awesome. Jordana Brewster as Mia Toretto is useless in this movie she doesn't do nothing her character is just wasted and useless. I don't know why they put her character in this movie. Lucky Michelle Rodriguez fulfill the emptiness in Dom's crew. Car's with flying parachutes also doesn't fit in the film because of the metal weight parachutes can't hold that kind of metal and some unnecessary CGI was used in this film that also hurt the movie. Those are all the issues I have, I can't wait for The Fate of the Furious to see it I heard it is a good film.The rating this film get's is a A 9/10 I would have give it 10 but those issues in my opinion hurt the film. Paul Walker died in November 30 2013 so his two brothers Caleb and Cody Walker replaced him and they help to make this film right so I have enjoy from all three brothers performance. R.I.P. Paul Walker my favorite actor and my all time favorite character of the franchise Brian O'Conner. This film is dedicated to his memory which I love. Furious 7 (alternatively known as Fast & Furious 7 and Fast 7) is a 2015 American action film directed by James Wan and written by Chris Morgan. It is the seventh installment in The Fast and the Furious franchise.9/10 Grade: A Studio: Universal Pictures Starring: Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez, Tyrese Gibson, Chris ""Ludacris"" Bridges, Jordana Brewster, Djimon Hounsou, Kurt Russell , Jason Statham Director: James Wan Producers: Neal H. Moritz, Vin Diesel, Michael Fottrell Writer: Chris Morgan Based on Characters by Gary Scott Thompson Rated: PG-13 Running Time: 2 Hrs. 17 Mins. Budget: $190.000.000 Box Office: $1,516,045,911"
9,"As a F&F fan, I've enjoyed every movie in the franchise excluding F3. But, that movie has an important part and effect to the franchise. And now to the film, It was a full action flick alongside with a tear crying tribute to Paul Walker. From the first race of Leticia to the last scene between O'Connor and Toretto, It was one of the best movie in the franchise. The Core part of the story tells us about good ol' fashioned revenge combined with Speed of NOS and muscle. Deckard Shaw seeks out his kind of style revenge which pulls Toretto and his family into Shaw's world.And so, he combine forces Mr. Nobody to complete a mission for him and in return gets Deckerd Shaw. What happens afterwards, is your's to see. The performance of Vin Diesel and Paul Walker is fantastic. From the Screenplay to their actions, their brother 2 brother relationship was amazing. Michelle Rodriguez played her principal cast perfectly. She had done homework in her fighting and she looks gorgeous as always. Ludicrous and Tyrese Gibson played their respective roles well and their chemistry for humor doesn't cease to amaze at most of the times. Rock and Tony Jaa and other's also played their part to their maximum. But Elsa Pataky wasn't given that much to her role. She was a like a cameo appearance but it wasn't that much necessary to include in the whole movie. The graphics and stunts was nearly mind blowing except that the CGI work done for Paul is notable at some times. But, it wasn't that much drawback for the movie as he played his part well and his brother's completed the work he is done. The franchise might have losen a big cast, but it manages to keep the film to the edge of the seat climax. The tribute given by Vin Diesel for him is absolutely superb. It was very touching when he said,""It's never Goodbye"" and when they separate in cross roads, it was really amazing to give such an tribute to Paul Walker.Overall, as the franchise keeps promising its Action and Adrenaline, it manages to keep it together even though they lost Paul Walker. A must see for everyone. Try it in a cinema and your money's value will be nicely spent for a good entertainment."
9,"Perhaps Furious 7 wouldn't have that Box Office success and Popularity if the sudden death of one the main protagonists, Paul Walker AKA Brian O'Conner wouldn't have gotten in the way.But this is how it is. The heartbreaking death of Paul in that terrible car crash has made this movie so special to the heart of the long standing fans. The script can be so cliché and full of inconsistencies, this movie is the last film of Paul Walker and will always be.But what makes me to give that high note is the ending scene and the awesome tribute the rest of the fast and furious 'familia' made to Paul. They could have gotten his character to die like we have seen so many times in the past. Instead the scriptwriters rewrote the script to make a celebration of life and family.In fact, This entire saga is more about family than cars. Cars and race are just the theme and the objects attracting our attention. But the most important part of that story is the strong relationship between the characters and their interprets who are as linked in real life as they are in the movie. Each time one of their own dies they face it together as the actors are actually doing it with the loss of Paul the only REAL loss of this community. And this is what is making this beautiful."
9,"Dominic Toretta (Vin Diesel) gets his Team together to take out Deckard Shaw (Jason Statham) who is on a revenge kick blaming Dominic for his brother lying in a coma. But first, the Team must find and protect Ramsey (Nathalie Emmanuel) a master Hacker/Programmer, who created God's Eye, a program that can locate anyone anywhere on the planet. Mr. Nobody (Kurt Russell), the head of Black Ops, says Ramsey must be found if Dominic wants his help with Shaw.This should be watched for the stunts and CGI as both are terrific. We will see cars race down a mountain side with many trees in the way; and also see a car jump from one hi-rise building in Dubai into another hi-rise building. These stunts or CGI (who can tell anymore) will take your breath away.The pacing is very good for these stunts and CGI, but when Dominic and Shaw did hand-to-hand combat it went on forever. The scene would cut away often to the Team in cars trying to avoid the helicopter intent on taking them out with missiles, then revert back to these two who were still at it. Did I mention ""still"" at it. Yes, way too long. The real winners in here are, of course, the stunts and CGI because they were terrific. And mention must be made for the photography, editing and cinematography as they were spot on.Notables: Dwayne Johnson as Hobbs, Michelle Rodrigues as Letty, Lucacris as Tej, Jordana Brewster as Mia, Tyrese Gibson as Roman, Lucas Black as Sean, and Ronda Rousey the Champion MMA fighter. You will see Rhonda as Kara in a white dress fighting Letty. (a cat fight?) And certainly Paul Walker (Brian) who died in a car crash (he was not driving) during the filming of Furious 7. The song ""See you Again"" that played in the movie was a tribute to Paul Walker.All in all this was terrific and the action never dragged or went on for too long as scene changes helped that out a lot. This will be hard to top and there is talk of Furious 8. Ready for it? (9/10)Violence: Yes. Sex: No. Nudity: Bikini and thong backsides. Language: Small stuff and not much of it."
9,"Furious Seven (aka The Fast and Furious 7), directed by James Wan, was a roller coaster of emotions for many viewers. Continuing from the storyline after the events of The Fast and Furious: Tokyo Drift and Fast & Furious 6, Dominic Toretto investigates the murder of his long-time friend Han. Han was a previous member of the Fast & Furious crew in the past few installments. Following the investigation, Toretto discovers that Deckard Shaw is targeting Dom and his crew. Deckard, played by Jason Statham, is seeking revenge for the condition of his brother Owen Shaw. Once again, Dom gathers the remaining members of his team (Brian, Tej, Roman and Letty) to take down Deckard. Throughout the movie, Deckard seems to always be a few steps ahead of Dom, interrupting the crew's plans to capture Deckard. Toretto encounters Mr. Nobody, a government official, and discusses with him the possibility of catching Deckard. Mr. Nobody is in a struggle with Somalian terrorist Jakonde to obtain the powerful computer program ""God's Eye"". Mr. Nobody asks for the help of Toretto and his team to steal the computer program, and in return, he will allow Toretto to use the program to locate Deckard. With action packed car chases and thrilling flight moments, it's a race of time for Dom and Deckard to have their final face-off and prove which of the two would come out of their fight alive. The Fast & Furious franchise was originally known for its modified cars, street racing, and crime induced thrills from its first movie. Justin Lin, director for the Fast & Furious installments 2-6, focused on modern cars that take ""fast"" to the next level. James Wan, the new director for the 7th installment of the franchise, proceeded to take the series into a more action driven direction. A few notable death-defying moments in Furious 7 were creatively written to add more thrill to the film. In the beginning of the movie, Hobbs, played by Dwayne Johnson, jumped out of a police building seconds before Deckard threw a grenade at him. When Toretto and his team needed to ambush Jakande undetected, they decided to skydive in their cars to Jakande's location. The most memorable scene for me was when Toretto and Brian drove off Abu Dhabi's Etihad Towers in a Lykan Hypersport car. The cinematography of the beautiful sunset and glossy towers while the car was in slow motion midair was breathtaking. It really showed the extravagance and majesty of Abu Dhabi. With the movie's thrilling car flying scenes and intense fight or flight moments, James Wan successfully keeps us at the edge of our seats. The movie ties up all the previous installments to lead the plot into one intertwined direction. When looking at the time line of the story in each installment, the movies follow the plot starting from the 1st movie, to the 2nd, 4th, and then the 5th. Afterwards, the storyline moves on to the 3rd & 6th simultaneously. From the storyline of its 3rd and 6th installments, Furious 7 connects the time line and adds elements found from the previous movies. A scene in Furious 7 involved Toretto's team in a high speed chase that allowed one of the cars to slip right under a moving truck, which is an element found in the first movie. In Furious 7, another scene depicts one of the Toretto members driving backwards to rescue the programmer of the God's Eye. A similar circumstance is found in the 2nd installment when Brian drove his car backwards to rescue Roman. It was very clever of Wan to embed elements like these from prior movies. The decision to include these creative elements conveys the connection that bridges the franchise under Justin Lin to this ""new"" and developing franchise under James Wan. In every Fast & Furious movie, Toretto emphasizes his focus on family. Family is the number one thing he protects and risks his entire life for. However, in Furious 7, it is presented in a different but more elaborate way. In the 7th installment, the theme of family transforms into closure for Han, Letty, and Brian. Han's death was a terrible loss for the Toretto family, and Toretto's answer for his death was revenge. After discovering that Han's death wasn't an accident, Toretto set out to settle the score with Deckard Shaw who murdered him. Letty's closure dealt with getting her memory back, as she was diagnosed with amnesia from her incident in the previous movie. Toretto needed his number one support system during the movie and was greatly concerned over Letty's stability. He struggled with Letty's condition because he couldn't let go of their history. When Letty got her memory back, Toretto and Letty got married, which solidified Toretto's family values. Brian was the biggest loss to not only the Toretto family, but to the Fast & Furious franchise as well. The writers and director were able to adapt to the sudden and unfortunate loss of a main cast member of the movie. Paul Walker, who played Brian O' Conner, was unfortunately involved in a fatal car accident shortly before the completion of the film. The director did a wonderful job of casting Walker's brothers Caleb and Cody to complete Brian's plot line. As a tribute to Walker, the movie ended with Toretto parting ways with Brian. The ending suggests that Brian settles down with his family. Many people may not agree with the transition on the focus of the movie. Moving from high-speed car races loaded with modifications and cleverly planned heists to high action packed scenes and impossible death-defying dangerous escapes, the Fast & Furious series is evolving into a typical genre we can find in many action movies today."
9,"Fast and Furious is a series of action films by James Wan; it is one of the best American franchises which centers on heists, crimes and illegal street racing. The film was established in 2001 with the title The Fast and The Furious, and the last film of the series called Furious Seven just came out at the beginning of this year. This movie is definitely one my favorites so far this year because of it's fascinating scenes, interesting story and great characters.The movie Furious Seven took place after Dominic Toretto and Brian O'Connor and the rest of their team defeated and hospitalized Owen Shaw. Dominic and his team decided to come back to the United States to live a normal life with their family. Shortly after the death of Owen Shaw, his older brother, Deckard Shaw was seeking revenge against Toretto and his team. After Deckard Shaw killed Dominic's close friend Han, one of the main characters in the previous series, Toretto and O'Connor gathered the team and were on the hunt for Deckard Shaw. The team also got helped from a secretive government agency after they had freed a kidnapped computer hacker, who had created a device that can help them capture Shaw. Deckard Shaw was the antagonist in the movie, and Dominic Toretto was the leader of their group. All the orders were given from Toretto. He and his team now put it all in the line for one last ride. They decided to return to their hometown, Los Angeles, to fight Deckard Shaw. After all, justice always win. Shaw was taken into custody and locked away in a high-security prison, and Toretto, Brian and the team could finally be off retired with their family.James Wan, director of the movie did a really good job on connecting all the circumstances which made the film more interesting. All the actors in the movie had different roles that they portrayed. For example Dominic Toretto was the leader of the team, so he always has a stern deep voice and a tough exterior that a leader would. The film took place in many locations like Los Angeles, Tokyo, and India. The outfits that they characters had worn were not flashy. It was standard clothing that an average person would wear. The effects in the movie were very precise. Nothing seemed to have many computerized effects to it. The angels were shot in all directions where the audience was able to see all of the action that was taking place. Also the angles were all being shot to where the cars are being shown in all directions. The sound effects in the movie were accurate, the sound of the cars were exactly how you would hear it if it passed by on the street. Using real authentic sounds for their vehicles and weapons made the movie come to life.The movie ended with a wonderful tribute to Paul Walker, played as Brian who died in a car accident in the middle of filming the movie. This is one of the emotional moments that got so many tears from the fans of both the series and the actor."
9,"I thought that it was actually a really good movie. I don't mean that I don't like the other movies, I just think that it's hard to get this movies as good as the first 6. I thought the editing crew did a really good job at taking scenes from the other movies to make it seem like Paul was there the whole time. The part of Ramsey was really good, she worked well with the other actors especially Vin. The song choices were really good and they went along with the movie really well. The plot twits were really good for me because I love movies that you can't tell what's going to happen. Such as Dom being married to Letty the whole time. I don't know if anybody was expecting that but I wasn't at all. In conclusion I like the movie and it would have to be one of my favorites out of the seven."
9,"This is one of those movies where the French decided on an English name but for some inexplicable reason the original English name was not good enough for them. So in France it is called Fast & Furious 7 but I believe it is called Furious Seven in the US. Typical French way of doing things I am afraid.This movie is probably not for everyone. It is very typical for the latest Fast & Furious movies though. The movie can be summed up by explosions, fast cars, fighting, did I mention explosions, repeat until credits roll. For me it was just what I expected and just what I wanted from this particular movie as well. If you are into fast cars, lots of action and explosive special effects and a bit of male macho talk then this movie will please you just fine.The gang is back. I have to confess that I like both Vin Diesel and Dwayne Johnson even though they are rather far from Shakespeare material as far as acting goes. For this kind of movie they are perfect though. Unfortunately Dwayne Johnson was absent for a good chunk of the movie. When he came back from his brief presence in the beginning of the movie he did so with a vengeance though. I was actually expecting to dislike ""Mr Nobody"" but I have to say that I quite liked him.Despite the fact that this is a macho action movie there is at least a small kernel of story in there. It is a classical revenge story but it is embellished with enough material to make it fairly decent. Well, decent within the confines of this kind of movie of course. Seen from a reasonable point of view the entire movie is of course totally ludicrous. The stunts are really cool but if you sober up from the adrenaline feast you rather quickly find a lot of the stunts pretty far out. Like jumping between buildings in fancy cars and such like. Even if we skip the most ridiculous scenes there are plenty more to nit-pick about. Like the fact that those old, but cool, American cars that Torretto drives would not have a chance in hell against his more modern adversaries unless possibly if the road was entirely straight. But then, these ridiculous things are what the fast and furious series is all about is it not? Well, after about two hours of ludicrous, but very entertaining, actions stunts there is a happy ending and when the credits roll this viewer is definitely a happy customer."
9,"I will admit that I'm not a massive fan of the Fast & Furious franchise, but Fast & Furious 7 was a real treat in the early days of 2015. It was an intensely thrilling action packed joy ride and I had a really great time watching Furious 7.Firstly, I will admit that there were some moments in the film that I felt were a little out of place sort of. Although those moments didn't exactly drop the film in a way, they were just a little unrealistic. I also thought that they could've used Dwayne ""The Rock"" Johnson a lot more in this movie since he only had about 10 minutes of screen time, if not less.That all aside, this was classic explosive Fast & Furious car action. Vin Diesel was amazing in this movie; this time around he plays a more dramatic role since this movie pays a tribute to recently deceased star of the franchise, Paul Walker, making this movie more of a drama than a thriller action film, which I think does it's job really really well at that. I'll admit, I was tearing up at that point.Jason Statham also kills it in this movie. I've admired his acting skills, but I think this is the movie that I am going to remember him from the most out of every movie he's done. He is a good actor, but as the main villain in this movie, Deckard Shaw, I thought he delivered the most.Overall, I had a blast with Fast & Furious 7, it was exciting and emotional, it made us all laugh and cry. I have listened to that song by Charlie Puth and Wiz Khalifa ""See You Again"" so many times, I love that song, it's a perfect way to carry the film's emotional tribute to Paul Walker and to give him the perfect send-off.For Paul 9.9/10"
9,"I rate this movie 9 on a scale of 1 to 10. I think the word would be 'The Awesomest' part of the Fast & Furious series. Great work by all the stars. No doubt, this movie is a tribute to my favorite Paul Walker. Toretto asked him for one last ride and see it became his last. The action part in the movie, specially the stunts were just out of the world. I don't have words to explain how fast my heart was beating when i saw Paul jumping over the cliff to grab the car. I was just damned to see it.. and I was like 'how the hell did he do this'. Hats off to you Brian. One thing which made us Indians proud too was the casting of Ali Fazal in such a big movie. He was also very good in his role. All the stars did their parts very well. And I just love this dialog... I don't have friends, I got family. What an attitude u have Dom... just be like it always. At last, we do know that we will not be seeing Paul in the next sequel... it's kind of disappointing but he will always be in our hearts. Hell Yeah..!!!!"
9,"Furious 7: Without a doubt, this is the biggest fast and furious movie to date. Everything is bigger. The action scenes are bigger, the car scenes are even faster, and of course, ""The Rock"" is bigger. Furious 7 was already highly anticipated, and then tragedy struck, Paul Walker was killed in a car crash when filming. He will always be sorely missed and no one can ever take his place. Even though some of the dialogue and action might be a little cheesy, with great action and car sequences, Paul Walker got the send off he deserved in the series he dedicated his life to.What I mean by cheesy dialogue is primarily applied to ""The Rock's"" lines in the movie. He still has a supporting role but it is not nearly as big as his role in the previous two films. To put it simply, his entire dialogue is a series of one-liners to show how big of a badass he is if for some reason you can't already tell. It is amusing still, but it gets slightly irritating after a while. Once he takes out a few helicopters single handedly, you forget those lines and just laugh and love the enormous action taking place. The trailer also clearly shows Jason Stathom who plays Deckard Shaw in this installment as the main villain, but he really is only sprinkled throughout the plot. He never really gets the same screen time Luke Evans, who played Owen Shaw, in the previous installment got. Nevertheless, in the screen time he gets, he acts like the ultimate badass that he is and we can't ask for anything more.The action and car scenes speak for themselves. In some of the tallest buildings in the world, we see Vin Diesel and Paul Walker practically fly a car straight through three of them and you can't ask for more than that. Sure, it might be outlandishly crazy but everyone should know walking into this movie that it is a hardcore action-car film, not an art film. The fight scenes are also pretty well done. Seeing Vin Diesel and Jason Statham going in a slow-mo glorifying fight to the end shot is incredibly funny and widely entertaining at the same time. The acting is what we have come to expect from each cast member. They all own their roles. They are their characters at this point. Sure, some may not consider it ""real"" acting but the actors did their part for the movie and you can't ask for anything more. Also, as I said earlier, Paul Walker's send off really was tremendous and many of the audience members might actually find themselves tearing up towards the end as we all listen to the song ""See You Again,"" which I think might be nominated for an Oscar for best original song. If you just want pure-thrilling entertainment with some laughs thrown in here and there, you should definitely see Furious 7. Since this is a movie where it is a hundred times better on the big screen, I recommend you see Furious 7 in theaters. For more of my reviews, go to my website at reviewsbywest.com"
9,"First of all I wanted to say that this is one of my all time favorite film. Though, it was pretty sad but I did enjoy it anyway. I love the connection they have between the cast in the film they are original and as if they are a real family. I've been such a big fan of the fast and furious series since the beginning and I'm glad that this is not the final one.I absolutely love every part of this film and that it contains such an amazing actors, incredible action scene and cool effects that capture my attention. I also like the comedy side of Tyrese and Ludicrous it was very hilarious. And obviously this movie is a tribute to one of my absolute favorite character Paul Walker as I said before that it was pretty sad because this is the last Paul Walker film.I wanted to recommend this movie to my of you who love the cast of this film, action movies and a fan of F and F series."
9,"I don't review many titles on IMDb. They need to touch me somehow before I bother.Paul Walker. I remember his interview when the first F and F one was released and he wasn't much of a Hollywood namesake before then. I loved him instantaneously in that interview. There was something that reminded me of my brother in the eyes. Oddly both he and my brother were twisted in fate somehow, for they both were loving individuals who died doing something they loved, at similar ages, leaving loved ones behind. Paul succeeded my brother by 6 years so the blow was difficult when he passed, and was more raw when he died in a similar circumstance. I followed Vin from his early days on FB, long before pages were creates and friends with stars were made. He always touched me with his love of life, and his respect for his colleagues, starring roles or not, and believed his deep love for Paul.I avoided this movie like the plague. I knew it would burn deep, and it dd, with a rawness I didn't want to feel. It was a fitting farewell, reuniting many of the original cast. The final scene was a moving one, for although it was ambiguous to the storyline, we all knew that Paul was not to return for another, and the words spoken by Vin Diesel were so deeply moving you knew they were not only for the Brian, they were for Paul too. Tears, accolades, and a touching farewell to Paul Walker. May you linger over a long lunch with my brother up there, and share your love of all things fast and furious, for you were both too fast and furious for this world."
